Date,Day,Month,Year,Time,City,County,Reporter_Occupation,Sighting,Sighting_Tokenised,overall_emotion,experience_overall
2008-12-24 00:00:00,24.0,12.0,2008.0,20:00:00,Uddingston,,,"6 bright orange lights moving silently in the sky over lanarkshire, scotland","['6', 'bright', 'orange', 'lights', 'moving', 'silently', 'sky', 'lanarkshire', 'scotland']",anger,Positive
2008-12-24 00:00:00,24.0,12.0,2008.0,16:16:00,Ely,Cambridgeshire,,"ufos photographed xmas eve near ely carthedral, cambridge, england","['ufos', 'photographed', 'xmas', 'eve', 'near', 'ely', 'carthedral', 'cambridge', 'england']",anger,Negative
2008-12-23 00:00:00,23.0,12.0,2008.0,21:20:00,NorthShields,,,this seemed to be a rendezvous between the huge further away object and the smaller brilliant round flat object that flew over my head.,"['seemed', 'rendezvous', 'huge', 'away', 'object', 'smaller', 'brilliant', 'round', 'flat', 'object', 'flew', 'head']",anticipation,Positive
2008-12-23 00:00:00,23.0,12.0,2008.0,17:11:00,Harwich,Essex,,fireballs hover over road and disappear,"['fireballs', 'hover', 'road', 'disappear']",fear,Negative
2008-12-22 00:00:00,22.0,12.0,2008.0,18:07:00,Mablethorpe,,,"two orange lights seen over mablethorpe coast, north end, and orb over huttoft coast,","['two', 'orange', 'lights', 'seen', 'mablethorpe', 'coast', 'north', 'end', 'orb', 'huttoft', 'coast']",anger,Positive
2008-12-20 00:00:00,20.0,12.0,2008.0,23:30:00,HaywardsHeath,,,"ufo sighting i was driving north-eastwards towards lindfield (uk) on the b2028 at about 2330 utc on 20th december 2008, when i noticed","['sighting', 'driving', 'north-eastwards', 'towards', 'lindfield', 'uk', 'b2028', '2330', 'utc', '20th', 'december', '2008', 'noticed']",anger,Negative
2008-12-17 00:00:00,17.0,12.0,2008.0,16:40:00,Lowestoft,Suffolk,,"bright light, then went small, moved across the sky very quickly, dissapeared then small flashes in the sky where it was. 500 light","['bright', 'light', 'went', 'small', 'moved', 'across', 'sky', 'quickly', 'dissapeared', 'small', 'flashes', 'sky', '500', 'light']",anger,Negative
2008-12-15 00:00:00,15.0,12.0,2008.0,18:09:00,Derby,Derbyshire,,two bright lights move slowly over derby before being joined by a third to form a triangle.,"['two', 'bright', 'lights', 'move', 'slowly', 'derby', 'joined', 'third', 'form', 'triangle']",anger,Positive
2008-12-12 00:00:00,12.0,12.0,2008.0,21:29:00,Manchester,Greater Manchester,,((hoax??)) orange mesh spheres descend on m14 6qa,"['hoax', 'orange', 'mesh', 'spheres', 'descend', 'm14', '6qa']",anger,Negative
2008-12-10 00:00:00,10.0,12.0,2008.0,02:00:00,Leicester,Leicestershire,,it moved across the sky with small flashing lights on it and it was very quick and it dissapearred into a cloud.,"['moved', 'across', 'sky', 'small', 'flashing', 'lights', 'quick', 'dissapearred', 'cloud']",anger,Negative
2008-12-07 00:00:00,7.0,12.0,2008.0,19:45:00,Runcorn,Cheshire,,5 burning slow moving objects phtographed in england,"['5', 'burning', 'slow', 'moving', 'objects', 'phtographed', 'england']",anger,Negative
2008-12-04 00:00:00,4.0,12.0,2008.0,12:00:00,Milton,,,bright slow moving non formation circular objects over north oxfordshire,"['bright', 'slow', 'moving', 'non', 'formation', 'circular', 'objects', 'north', 'oxfordshire']",anger,Negative
2008-12-01 00:00:00,1.0,12.0,2008.0,21:21:00,CleeHill,,,object burning up or glancing off atmoshere sets a flame trail in sky.,"['object', 'burning', 'glancing', 'atmoshere', 'sets', 'flame', 'trail', 'sky']",anger,Positive
2008-12-01 00:00:00,1.0,12.0,2008.0,04:05:00,Birkenhead,Merseyside,,dull orange glowing diamon shaped craft flying extremelly high at rapid velocity.,"['dull', 'orange', 'glowing', 'diamon', 'shaped', 'craft', 'flying', 'extremelly', 'high', 'rapid', 'velocity']",anticipation,Positive
2008-11-27 00:00:00,27.0,11.0,2008.0,00:00:00,Bedfordshire,,,"medium lit, square shaped white lights in a saucer shape, spinning around in night sky. huge, no sound but the bathroom light went out","['medium', 'lit', 'square', 'shaped', 'white', 'lights', 'saucer', 'shape', 'spinning', 'around', 'night', 'sky', 'huge', 'sound', 'bathroom', 'light', 'went']",anticipation,Positive
2008-11-23 00:00:00,23.0,11.0,2008.0,19:50:00,Staffordshire,,,"ball of fire moving acroos the sky, roughly the same speed you would expect a plane to move at.","['ball', 'fire', 'moving', 'acroos', 'sky', 'roughly', 'speed', 'would', 'expect', 'plane', 'move']",anticipation,Positive
2008-11-23 00:00:00,23.0,11.0,2008.0,01:13:00,Thornton-Cleveleys,,,you must read this!!!!!!! this could not of been 5 planes they were far too close to each other........,"['must', 'read', 'could', '5', 'planes', 'far', 'close', '........']",anger,Negative
2008-11-22 00:00:00,22.0,11.0,2008.0,19:05:00,ScottishBorders,,,three orange lights over the scottish borders,"['three', 'orange', 'lights', 'scottish', 'borders']",anger,Negative
2008-11-22 00:00:00,22.0,11.0,2008.0,19:04:00,Oxford,Oxfordshire,,orange ball over south oxford with ring of orange lights normal speed,"['orange', 'ball', 'south', 'oxford', 'ring', 'orange', 'lights', 'normal', 'speed']",anger,Negative
2008-11-22 00:00:00,22.0,11.0,2008.0,19:00:00,Peacehaven,,,lights in sky in peacehaven,"['lights', 'sky', 'peacehaven']",anger,Positive
2008-11-21 00:00:00,21.0,11.0,2008.0,00:00:00,Leeds,West Yorkshire,,2 circular white lights in the sky.,"['2', 'circular', 'white', 'lights', 'sky']",anticipation,Positive
2008-11-20 00:00:00,20.0,11.0,2008.0,20:10:00,Rochester,Kent,,2 ufo's over rochester (uk) with vid,"['2', ""'s"", 'rochester', 'uk', 'vid']",anger,Negative
2008-11-19 00:00:00,19.0,11.0,2008.0,17:45:00,Murton,,,ufo seen on a19 road in uk near murton,"['seen', 'a19', 'road', 'uk', 'near', 'murton']",anger,Negative
2008-11-18 00:00:00,18.0,11.0,2008.0,21:05:00,Brixworth,,,"two black triangle shaped craft, moving slowly together","['two', 'black', 'triangle', 'shaped', 'craft', 'moving', 'slowly', 'together']",sadness,Positive
2008-11-14 00:00:00,14.0,11.0,2008.0,22:00:00,Birmingham,West Midlands,,"was a circular shape with the lights goin acorss the centre of it flying over birmingham, england","['circular', 'shape', 'lights', 'goin', 'acorss', 'centre', 'flying', 'birmingham', 'england']",anger,Positive
2008-11-14 00:00:00,14.0,11.0,2008.0,21:00:00,ManchesterUK/England,,,8 round red stationary objects that shone even through the clouds.,"['8', 'round', 'red', 'stationary', 'objects', 'shone', 'even', 'clouds']",anger,Negative
2008-11-14 00:00:00,14.0,11.0,2008.0,20:00:00,Lincoln,Lincolnshire,,brief view of fast object,"['brief', 'view', 'fast', 'object']",anger,Negative
2008-11-14 00:00:00,14.0,11.0,2008.0,18:23:00,Warwickshire,Warwickshire,,"bright, blurry light fairly low in the sky with absolutely no sound, moving quite quickly in a straight line.","['bright', 'blurry', 'light', 'fairly', 'low', 'sky', 'absolutely', 'sound', 'moving', 'quite', 'quickly', 'straight', 'line']",anger,Positive
2008-11-14 00:00:00,14.0,11.0,2008.0,17:00:00,Boston,Lincolnshire,,"ufo sighted over boston, lincolshire 14th november 2008, semi circular with triangle orange light at 'rear'.","['sighted', 'boston', 'lincolshire', '14th', 'november', '2008', 'semi', 'circular', 'triangle', 'orange', 'light', ""'rear""]",anger,Negative
2008-11-13 00:00:00,13.0,11.0,2008.0,19:20:00,Dover,Kent,,i never thought that i would be in a position whereby i would call the police to report objects in the sky that i could not identify.,"['never', 'thought', 'would', 'position', 'whereby', 'would', 'call', 'police', 'report', 'objects', 'sky', 'could', 'identify']",anticipation,Positive
2008-11-12 00:00:00,12.0,11.0,2008.0,20:20:00,St Helens,Merseyside,,bright orange light,"['bright', 'orange', 'light']",anger,Negative
2008-11-10 00:00:00,10.0,11.0,2008.0,19:05:00,Handforth,,,orange fireball over north east cheshire moving south to north,"['orange', 'fireball', 'north', 'east', 'cheshire', 'moving', 'south', 'north']",anger,Negative
2008-11-09 00:00:00,9.0,11.0,2008.0,23:15:00,Rugeley,Staffordshire,,bright blue light bright enought to light at least a mile square up,"['bright', 'blue', 'light', 'bright', 'enought', 'light', 'least', 'mile', 'square']",sadness,Negative
2008-11-07 00:00:00,7.0,11.0,2008.0,21:00:00,Abercarn,,,"3 red lit objects over abercarn, gwent uk..","['3', 'red', 'lit', 'objects', 'abercarn', 'gwent', 'uk', '..']",anger,Negative
2008-11-02 00:00:00,2.0,11.0,2008.0,09:15:00,London,London,,"unknown , roughly shaped object spotted over north london","['unknown', 'roughly', 'shaped', 'object', 'spotted', 'north', 'london']",anticipation,Negative
2008-11-01 00:00:00,1.0,11.0,2008.0,21:20:00,Glenrothes,Fife,,"ufo in scotland, uk","['scotland', 'uk']",anger,Negative
2008-10-31 00:00:00,31.0,10.0,2008.0,21:50:00,Hereford,Hereford ? Worcester,,"5 orange objects over eastern horizon, viewed from se hereford in the uk","['5', 'orange', 'objects', 'eastern', 'horizon', 'viewed', 'se', 'hereford', 'uk']",anticipation,Positive
2008-10-31 00:00:00,31.0,10.0,2008.0,09:25:00,London,London,,the object was slowly moving across the heathrow fight path over richmond in surrey. it was a dark object but it was also changing sha,"['object', 'slowly', 'moving', 'across', 'heathrow', 'fight', 'path', 'richmond', 'surrey', 'dark', 'object', 'also', 'changing', 'sha']",anger,Negative
2008-10-30 00:00:00,30.0,10.0,2008.0,19:40:00,Aberdeen,Aberdeenshire,,3 stationary orange lights above city of aberdeen,"['3', 'stationary', 'orange', 'lights', 'city', 'aberdeen']",anger,Negative
2008-10-24 00:00:00,24.0,10.0,2008.0,00:00:00,Salford,Lancashire,,something weird in the sky. ((nuforc note: water droplet on lens of camera. pd)),"['something', 'weird', 'sky', 'nuforc', 'note', 'water', 'droplet', 'lens', 'camera', 'pd']",disgust,Negative
2008-10-22 00:00:00,22.0,10.0,2008.0,19:25:00,KirkbyinAshfield,,,orange ball seen over kirkby in ashfield nottinghamshire england,"['orange', 'ball', 'seen', 'kirkby', 'ashfield', 'nottinghamshire', 'england']",anger,Negative
2008-10-17 00:00:00,17.0,10.0,2008.0,22:00:00,Bracknell,Berkshire,,blue/white light moving away quickly,"['blue/white', 'light', 'moving', 'away', 'quickly']",anger,Negative
2008-10-15 00:00:00,15.0,10.0,2008.0,00:00:00,Hull,North Humberside,,2 orangey red discs similar to other reports from the time.,"['2', 'orangey', 'red', 'discs', 'similar', 'reports', 'time']",anticipation,Negative
2008-10-12 00:00:00,12.0,10.0,2008.0,21:30:00,Buckinghamshire,,,i saw a ufo,[],anger,Negative
2008-10-12 00:00:00,12.0,10.0,2008.0,21:00:00,Stafford,Staffordshire,,"another ufo, definately watching me and sending signals.","['another', 'definately', 'watching', 'sending', 'signals']",anticipation,Negative
2008-10-07 00:00:00,7.0,10.0,2008.0,19:15:00,Sheffield,South Yorkshire,,"a small flat disked shape, orange coloured, with orange rays coming off, moved further in the sky at late evening.","['small', 'flat', 'disked', 'shape', 'orange', 'coloured', 'orange', 'rays', 'coming', 'moved', 'sky', 'late', 'evening']",sadness,Negative
2008-10-05 00:00:00,5.0,10.0,2008.0,18:24:00,Aberdeen,Aberdeenshire,,bright orange round light moving over city,"['bright', 'orange', 'round', 'light', 'moving', 'city']",anger,Negative
2008-10-03 00:00:00,3.0,10.0,2008.0,10:30:00,Chawton,,,circular bright orange light in the night sky that glowed twice (on/off) before disappearing,"['circular', 'bright', 'orange', 'light', 'night', 'sky', 'glowed', 'twice', 'on/off', 'disappearing']",anticipation,Positive
2008-10-02 00:00:00,2.0,10.0,2008.0,20:00:00,NeacroftBournemouth,,,cluster of flashing lights spotted,"['cluster', 'flashing', 'lights', 'spotted']",anger,Negative
2008-09-29 00:00:00,29.0,9.0,2008.0,21:45:00,Barnsley,South Yorkshire,,a big green orb just above trees followed my father acoss a field it also had smaller green lights going in a circular shape around it.,"['big', 'green', 'orb', 'trees', 'followed', 'father', 'acoss', 'field', 'also', 'smaller', 'green', 'lights', 'going', 'circular', 'shape', 'around']",joy,Positive
2008-09-28 00:00:00,28.0,9.0,2008.0,20:59:00,Selborne,,,pulsating orange light or lights(or orbs) that moved up and down in the sky before disappearing,"['pulsating', 'orange', 'light', 'lights', 'orbs', 'moved', 'sky', 'disappearing']",fear,Positive
2008-09-28 00:00:00,28.0,9.0,2008.0,19:32:00,Bournemouth,Dorset,,"a super bright light, constant, in a straight line, no noise or flashing!!","['super', 'bright', 'light', 'constant', 'straight', 'line', 'noise', 'flashing']",anger,Positive
2008-09-27 00:00:00,27.0,9.0,2008.0,19:00:00,Morden,Surrey,,"strange object over the skies of morden, surrey, uk","['strange', 'object', 'skies', 'morden', 'surrey', 'uk']",anger,Positive
2008-09-26 00:00:00,26.0,9.0,2008.0,21:30:00,Morde,,,morden sighting 26/09/08,"['morden', 'sighting', '26/09/08']",anger,Negative
2008-09-26 00:00:00,26.0,9.0,2008.0,20:15:00,Leeds,West Yorkshire,,"slow moving light over leeds, west yorkshire","['slow', 'moving', 'light', 'leeds', 'west', 'yorkshire']",anger,Negative
2008-09-26 00:00:00,26.0,9.0,2008.0,20:10:00,UK/Wales,,,this was a ufo,[],anger,Negative
2008-09-25 00:00:00,25.0,9.0,2008.0,22:01:00,Newport,Gwent,,orange light in night sky,"['orange', 'light', 'night', 'sky']",anger,Positive
2008-09-25 00:00:00,25.0,9.0,2008.0,20:55:00,Shrewsbury,Shropshire,,"orange light moving fast across the sky, no sound.","['orange', 'light', 'moving', 'fast', 'across', 'sky', 'sound']",anger,Positive
2008-09-25 00:00:00,25.0,9.0,2008.0,16:15:00,London,London,,"small, fast moving sphere travelling in straight line high up on a cloudy day in london","['small', 'fast', 'moving', 'sphere', 'travelling', 'straight', 'line', 'high', 'cloudy', 'day', 'london']",anger,Negative
2008-09-22 00:00:00,22.0,9.0,2008.0,20:46:00,Edinburgh,Edinburgh,,"clear sky, near cassiopeia-triangle shaped with 3rd object in parallel. perfect formation & very fast & high in sky.","['clear', 'sky', 'near', 'cassiopeia-triangle', 'shaped', '3rd', 'object', 'parallel', 'perfect', 'formation', 'fast', 'high', 'sky']",anticipation,Positive
2008-09-21 00:00:00,21.0,9.0,2008.0,20:00:00,Cardiff,South Glamorgan,,seemed like stars travelling as if they were planes,"['seemed', 'stars', 'travelling', 'planes']",anticipation,Positive
2008-09-21 00:00:00,21.0,9.0,2008.0,16:00:00,Featherstone,,,bright flashing light over featherstone uk approximately 20 times before leaving m54,"['bright', 'flashing', 'light', 'featherstone', 'uk', 'approximately', '20', 'times', 'leaving', 'm54']",anticipation,Negative
2008-09-21 00:00:00,21.0,9.0,2008.0,13:30:00,Wakefield,West Yorkshire,,bright white light in sky emerges as 2/3 segmented object.,"['bright', 'white', 'light', 'sky', 'emerges', '2/3', 'segmented', 'object']",anticipation,Positive
2008-09-20 00:00:00,20.0,9.0,2008.0,21:00:00,Wadebridge,Cornwall,,"north cornwall, uk, circular craft, with pulsating lights surrounding it: blue, yellow, red.","['north', 'cornwall', 'uk', 'circular', 'craft', 'pulsating', 'lights', 'surrounding', 'blue', 'yellow', 'red']",anticipation,Positive
2008-09-20 00:00:00,20.0,9.0,2008.0,20:35:00,Timperley,,,vanishing evening star,"['vanishing', 'evening', 'star']",anticipation,Positive
2008-09-19 00:00:00,19.0,9.0,2008.0,19:50:00,Stoke-on-Trent,Staffordshire,,orange ball shape light spotted over stoke on trent 19 sept 2008,"['orange', 'ball', 'shape', 'light', 'spotted', 'stoke', 'trent', '19', 'sept', '2008']",anger,Positive
2008-09-18 00:00:00,18.0,9.0,2008.0,21:55:00,Crudwell,,,"red/orange lights moving slowly in the dark night sky, with no sound.","['red/orange', 'lights', 'moving', 'slowly', 'dark', 'night', 'sky', 'sound']",sadness,Positive
2008-09-18 00:00:00,18.0,9.0,2008.0,21:30:00,Weymouth,Dorset,,black triangle with dim white lights in its corners flying overhead,"['black', 'triangle', 'dim', 'white', 'lights', 'corners', 'flying', 'overhead']",anticipation,Negative
2008-09-11 00:00:00,11.0,9.0,2008.0,21:15:00,Manchester(UK/England,,,"5 yellow lights travelling in a line about a mile apart that made no noise and nothing but the light was visible, manchester uk","['5', 'yellow', 'lights', 'travelling', 'line', 'mile', 'apart', 'made', 'noise', 'nothing', 'light', 'visible', 'manchester', 'uk']",anger,Negative
2008-08-24 00:00:00,24.0,8.0,2008.0,00:00:00,Rhos,,,"three orange lights regularly appeared formed triangle and headed off into north wales mountians ,nr wrexham","['three', 'orange', 'lights', 'regularly', 'appeared', 'formed', 'triangle', 'headed', 'north', 'wales', 'mountians', 'nr', 'wrexham']",anger,Negative
2008-08-23 00:00:00,23.0,8.0,2008.0,01:27:00,Cambridgeshire,,,"many bright orange circluar objects/lights, hovering slowly to the east up and down in a random motion.","['many', 'bright', 'orange', 'circluar', 'objects/lights', 'hovering', 'slowly', 'east', 'random', 'motion']",anticipation,Negative
2008-08-19 00:00:00,19.0,8.0,2008.0,21:51:00,Colwynbay,,,i was going home and noticed an orange light in the sky traveling towards me there was no sound as it passed overhead. i grabbed my,"['going', 'home', 'noticed', 'orange', 'light', 'sky', 'traveling', 'towards', 'sound', 'passed', 'overhead', 'grabbed']",anger,Negative
2008-08-16 00:00:00,16.0,8.0,2008.0,21:47:00,LondonEast,,,((hoax??)) some unidentifyed phenomenon in the skyes of east london.,"['hoax', 'unidentifyed', 'phenomenon', 'skyes', 'east', 'london']",anger,Negative
